Atherogenic Risk Factors and Hearing Thresholds,2014,"Thomas Winther Frederiksen, Cecilia Høst Ramlau-Hansen, Zara Ann Stokholm, Matias Brødsgaard Grynderup, Ase Marie Hansen, Søren Peter Lund, Jesper Medom Vestergaard, Jesper Kristiansen, Jens Peter Bonde, Henrik Albert Kolstad"
Atherosclerotic arterial wall change of non-stenotic intracracranial arteries on high-resolution MRI at 3.0T: Correlation with cerebrovascular risk factors and white matter hyperintensity,2014,"Tae Hyung Kim, Hahn Young Kim, Sung Gyu Moon, Hong Gee Roh, Jin Woo Choi, Young Il Chun, Won-Jin Moon"
Atopic dermatitis],2012,M Rybojad
Atrophy and degeneration in sciatic nerve of presymptomatic mice carrying the Huntington's disease mutation,2007,"A Jennifer Morton, Anna Wade, Peter Jacobs"
Atypical neurological complications of ipilimumab therapy in patients with metastatic melanoma,2014,"Carlos Kamiya-Matsuoka, Sheetal Shroff, Bing Liao, Sudhakar Tummala"
Auto-segmentation of low-risk clinical target volume for head and neck radiation therapy,2013,"Jinzhong Yang, Beth M Beadle, Adam S Garden, Brandon Gunn, David Rosenthal, Kian Ang, Steven Frank, Ryan Williamson, Peter Balter, Laurence Court, Lei Dong"
Automation bias: empirical results assessing influencing factors,2014,"Kate Goddard, Abdul Roudsari, Jeremy C Wyatt"
Awareness of hypertension consequences is less than awareness of risk factors for hypertension,2014,"Camilla Torlasco, Xiaoqiu Liu, Andrea Faini, Gianfranco Parati, Francesca Santini"
B Cell Lymphoma-2 (BCL-2) Homology Domain 3 (BH3) Mimetics Demonstrate Differential Activities Dependent upon the Functional Repertoire of Pro- and Anti-apoptotic BCL-2 Family Proteins,2014,"Thibaud T Renault, Rana Elkholi, Archana Bharti, Jerry E Chipuk"
Balancing benefit and risk of medicines: a systematic review and classification of available methodologies,2014,"Alain Micaleff, Ioanna Tzoulaki, Stephen F Hobbiger, Georgy Genov, Nan Wang, Isabelle Stoeckert, Sinan B Sarac, Kimberley S Hockley, Deborah Ashby, Lawrence D Phillips, Shahrul Mt-Isa, Ian Hirsch, Davide Luciani, Christine E Hallgreen, [Collective Name] IMI-PROTECT benefit-risk participants, George Quartey, Torbjörn Callréus"
Basic oral care for hematology-oncology patients and hematopoietic stem cell transplantation recipients: a position paper from the joint task force of the Multinational Association of Supportive Care in Cancer/International Society of Oral Oncology (MASCC/ISOO) and the European Society for Blood and Marrow Transplantation (EBMT),2014,"Sharon Elad, Judith E Raber-Durlacher, Michael T Brennan, Deborah P Saunders, Arno P Mank, Yehuda Zadik, Barry Quinn, Joel B Epstein, Nicole M A Blijlevens, Tuomas Waltimo, Jakob R Passweg, M Elvira P Correa, Göran Dahllöf, Karin U E Garming-Legert, Richard M Logan, Carin M J Potting, Michael Y Shapira, Yoshihiko Soga, Jacqui Stringer, Monique A Stokman, Samuel Vokurka, Elisabeth Wallhult, Noam Yarom, Siri Beier Jensen"
Behavioral risk factors and their relationship to tumor characteristics in Hispanic and non-Hispanic white long-term breast cancer survivors,2011,"Madiha F Abdel-Maksoud, Betsy C Risendal, Marty L Slattery, Anna R Giuliano, Kathy B Baumgartner, Tim E Byers"
Benefits of chronic blood transfusion in hemoglobin E/β thalassemia with pulmonary arterial hypertension,2014,"Nonlawan Chueamuangphan, Jayanton Patumanond, Apichard Sukonthasarn, Suporn Chuncharunee, Chamaiporn Tawichasri, Weerasak Nawarawong, Wattana Wongtheptien"
Beyond the borderline: outcomes for inborn infants born at ≤500 grams,2013,"Amy Keir, Andrew McPhee, Dominic Wilkinson"
Bilateral or Unilateral Stimulation for Baroreflex Activation Therapy,2014,"Domenic Sica, Eric Lovett, John Bisognano, Abraham A Kroon, Teba Alnima, Hermann Haller, Peter W de Leeuw"
Biodistribution of sodium borocaptate (BSH) for boron neutron capture therapy (BNCT) in an oral cancer main.java.model,2013,"Marcela A Garabalino, Elisa M Heber, Andrea Monti Hughes, Sara J González, Ana J Molinari, Emiliano C C Pozzi, Susana Nievas, Maria E Itoiz, Romina F Aromando, David W Nigg, William Bauer, Verónica A Trivillin, Amanda E Schwint"
Biomarkers of treatment response in multiple sclerosis,2014,"Bernhard Hemmer, Dorothea Buck"
Bipolar vessel sealing: instrument contamination and wear have little effect on seal quality and success in a porcine in vitro main.java.model,2014,"Birgitt Schönfisch, Christian W Wallwiener, Susanna H Junginger, Wolfgang Zubke, Sara Y Brucker, Markus D Enderle, Alexander Neugebauer, Markus Wallwiener"
Birth order effect on childhood food allergy,2012,"Takashi Kusunoki, Kumiko Mukaida, Takeshi Morimoto, Mio Sakuma, Takahiro Yasumi, Ryuta Nishikomori, Toshio Heike"
Blood pressure outcomes in patients receiving angiotensin II receptor blockers in primary care: a comparative effectiveness analysis from electronic medical record data,2011,"C Venkata S Ram, Chunlin Qian, Joe Biskupiak, Krishnan Ramaswamy, Amy Ryan, Patricia A Russo, Ruth Quah"
Blood pressure regulation and resting heart rate abnormalities in adolescent girls with polycystic ovary syndrome,2011,"Leslaw Szydlowski, Aneta Gawlik, Krzysztof Wilk, Ewa Malecka-Tendera, Agnieszka Zachurzok-Buczynska"
Bottom up modeling of the connectome: linking structure and function in the resting brain and their changes in aging,2013,"Viktor K Jirsa, Tristan T Nakagawa, Gustavo Deco, Andreas Spiegler, Anthony R McIntosh"
Bowel obstruction in recurrent gynecologic malignancies: defining who will benefit from surgical intervention,2013,"T Perri, J Korach, G Ben-Baruch, A Jakobson-Setton, L Ben-David Hogen, S Kalfon, M Beiner, L Helpman, D Rosin"
Brain MRI findings in severe myoclonic epilepsy in infancy and genotype-phenotype correlations,2007,"Elena Gennaro, Laura Siri, Carlo Minetti, Nicola Specchio, Andrea Rossi, Roberto Gaggero, Salvatore Striano, Roberta Paravidino, Giuseppe Gobbi, Francesca Ragona, Lucio Giordano, Tiziana Granata, Federico Zara, Francesca Madia, Federico Vigevano, Roberta Biancheri, Antonino Romeo, Francesca Longaretti, Renzo Guerrini, Carla Marini, Davide Mei, Fabio Tortora, Charlotte Dravet, Francesca Beccaria, Maria Margherita Mancardi, Pasquale Striano, Giuseppe Capovilla, Bernardo Dalla Bernardina, Francesca Darra, Maurizio Elia"
Brain metabolite clearance: impact on Alzheimer's disease,2014,"Juan M Zolezzi, Nibaldo C Inestrosa"
Brain volume reductions in medication-naive patients with schizophrenia in relation to intelligence quotient,2012,"W Cahn, M Rais, H G Schnack, H E Hulshoff Pol, R S Kahn, N E M van Haren"
Breast cancer risk factors in Queensland women attending population-based mammography screening,2012,"Melinda Protani, Elise Branch, Jennifer Muller, Richard Taylor, Roz Glazebrook, Andrew Page, Petra H Lahmann"
Breast cancer subtype approximations and loco-regional recurrence after immediate breast reconstruction,2013,"M C Kneubil, J Brollo, E Botteri, G Curigliano, N Rotmensz, V Lohsiriwat, A Manconi, S Martella, J Y Petit, M Rietjens, A Goldhirsch, B Santillo"
Breathing patterns during progressive incremental cycle and treadmill exercise are different,2009,"Einar Thorsen, Knud Kalsås"
Browning of white adipose tissue uncouples glucose uptake from insulin signaling,2014,"Alexandros Vegiopoulos, Karin Mössenböck, Adam J Rose, Tjeerd P Sijmonsma, Stephan Herzig, Tobias Schafmeier"
Bupivacaine administered intrathecally versus rectally in the management of intractable rectal cancer pain in palliative care,2014,"Iwona Zaporowska-Stachowiak, Grzegorz Kowalski, Jacek Luczak, Katarzyna Kosicka, Aleksandra Kotlinska-Lemieszek, Maciej Sopata, Franciszek Główka"
CT and MR in non-neonatal hypoxic-ischemic encephalopathy: radiological findings with pathophysiological correlations,2010,"Leonardo Guilhermino Gutierrez, Alex Rovira, Luiz Antonio Pezzi Portela, Claudia da Costa Leite, Leandro Tavares Lucato"
CT-scan prediction of thyroid cartilage invasion for early laryngeal squamous cell carcinoma,2012,"Dana M Hartl, Guillaume Landry, François Bidault, Stéphane Hans, Morbize Julieron, Gérard Mamelle, François Janot, Daniel F Brasnu"
Calorie restriction and prevention of age-associated chronic disease,2011,"Daniela Omodei, Luigi Fontana"
Can ALS-associated C9orf72 repeat expansions be diagnosed on a blood DNA main.java.test alone?,2013,"Roger Pamphlett, Pak Leng Cheong, Ronald J Trent, Bing Yu"
Can ambient orange fragrance reduce patient anxiety during surgical removal of impacted mandibular third molars?,2014,"Dariush Hasheminia, Mahmood Reza Kalantar Motamedi, Fatemeh Karimi Ahmadabadi, Hadi Hashemzehi, Abbas Haghighat"
Can quantifying free-circulating DNA be a diagnostic and prognostic marker in oral epithelial dysplasia and oral squamous cell carcinoma?,2012,"Deepika Shukla, Alka D Kale, Seema Hallikerimath, Vivekanandhan Subbiah, Venkatakanthaiah Yerramalla"
Cancer-related risk factors and preventive measures in US Hispanics/Latinos,2012,"Priti Bandi, Rebecca L Siegel, Ahmedin Jemal, Vilma E Cokkinides"
Candidal infection in oral leukoplakia: a clinicopathologic study of 396 patients from eastern China,2012,"Lan Wu, Jinqiu Feng, Linjun Shi, Xuemin Shen, Wei Liu, Zengtong Zhou"
Cannulation of the mouse submandibular salivary gland via the Wharton's duct,2011,"Yusuke Kuriki, Younan Liu, Dengsheng Xia, Eva M Gjerde, Saeed Khalili, Brennan Mui, Changyu Zheng, Simon D Tran"
Capecitabine and oxaliplatin in the preoperative multimodality treatment of rectal cancer: surgical end points from National Surgical Adjuvant Breast and Bowel Project trial R-04,2014,"Henry C Pitot, Carmen J Allegra, Amit Arora, David P Ryan, Lisa S Evans, Robert W Beart, Saima Sharif, Michael J O'Connell, David S Parda, Anthony F Shields, Jerome C Landry, Greg Yothers, John M Robertson, Patrick J Ward, Nathan Bahary, Mark S Roh, Dennis F Moore, Benjamin T Marchello, Janice Eakle, Mohammed Mohiuddin, Timothy F Wozniak, Linda H Colangelo, Michael R Mullane, Gamini S Soori, Nicholas J Petrelli, Norman Wolmark"
Carbohydrate intake and prevention of nutrition-related diseases],2012,"J Linseisen, D Strohm, H Hauner, A Bechthold, H Boeing, A Brönstrup, A Buyken, E Leschik-Bonnet, M Schulze, G Wolfram"
Carcinoma of the oral tongue: a case series analysis of prognostic factors and surgical outcomes,2013,"Nilda Süslü, Ali Şefik Hoşal, Tuğba Aslan, Bülent Sözeri, Anil Dolgun"
Cardiac rhabdomyoma presenting as infective endocarditis: a case report,2014,"Manal Hakim, Nawal Azhari, Ghaith Barefah"
Cardiorespiratory fitness and brain diffusion tensor imaging in adults over 80 years of age,2014,"Qu Tian, Kirk I Erickson, Howard J Aizenstein, Nancy W Glynn, Robert M Boudreau, Anne B Newman, Stephen B Kritchevsky, Kristine Yaffe, Caterina Rosano, [Collective Name] for the Health ABC study, Eleanor M Simonsick, Tamara Harris"
Cardiorespiratory responses during functional electrical stimulation cycling and electrical stimulation isometric exercise,2014,"C Fornusek, R Heard, T H Gwinn"
Cardiorespiratory responses to physical work during and following 17 days of bed rest and spaceflight,2005,"Todd Trappe, Gary Lee, Jeffrey Widrick, Robert Fitts, David Costill, Scott Trappe"
Cardiovascular morbidity and mortality after kidney transplantation,2014,"Patrick B Mark, Sokratis Stoumpos, Alan G Jardine"
Cardiovascular risk factors in adolescents born preterm,2014,"Petteri Hovi, Marja Vääräsmäki, Marjo-Riitta Järvelin, Marika Sipola-Leppänen, Marjaana Tikanmäki, Aimo Ruokonen, Anneli Pouta, Eero Kajantie, Satu Miettola"
Carotid Artery Stenosis is Exacerbated in Spontaneously Obese Model Rats with Diabetes,2014,"Hiroyuki Nakase, Ichiro Nakagawa, Taiji Yonezawa, Shuta Aketa, Daisuke Wajima, Yoshiaki Takamura"
Ca²⁺ sensitization of cardiac myofilament proteins contributes to exercise training-enhanced myocardial function in a porcine main.java.model of chronic occlusion,2011,"Vandana Sarin, Mariappan Muthuchamy, Cristine L Heaps"
Celiac disease: from pathogenesis to novel therapies,2009,"Detlef Schuppan, Donatella Barisani, Yvonne Junker"
Cell entry by a novel European filovirus requires host endosomal cysteine proteases and Niemann-Pick C1,2014,"Melinda Ng, Esther Ndungo, Rohit K Jangra, Yingyun Cai, Elena Postnikova, Sheli R Radoshitzky, John M Dye, Eva Ramírez de Arellano, Ana Negredo, Gustavo Palacios, Jens H Kuhn, Kartik Chandran"
Cellular and plasma uptake of parenteral omega-3 rich lipid emulsion fatty acids in patients with advanced pancreatic cancer,2013,"W Y Chung, J Isherwood, C D Mann, D Al-Leswas, W P Steward, M S Metcalfe, A R Dennison, A Arshad"
Cense: a tool to assess combined exposure to environmental health stressors in urban areas,2013,"Ch Vlachokostas, G Banias, A Athanasiadis, Ch Achillas, V Akylas, N Moussiopoulos"
Cerebral ischemia mediates the effect of serum uric acid on cognitive function,2008,"Tracy D Vannorsdall, H A Jinnah, Barry Gordon, Michael Kraut, David J Schretlen"
Cerebral microbleeds and cognitive decline in a hemodialysis patient: Case report and review of literature,2014,"Lin Li, Mark Fisher, Wei-Ling Lau, Hamid Moradi, Alexander Cheung, Gaby Thai, Jason Handwerker, Kamyar Kalantar-Zadeh"
Cerium oxide nanoparticles attenuate monocrotaline induced right ventricular hypertrophy following pulmonary arterial hypertension,2014,"Nandini D P K Manne, Geeta Nandyala, Paulette S Wehner, Ravikumar Arvapalli, Siva K Nalabotu, Tolou Shokuhfar, Madhukar B Kolli, Azhang Hamlekhan, Radhakrishna Para, Jane Y Ma, Eric R Blough, Kevin M Rice, Lucy Dornon, Kun He"
Change in fractional anisotropy during treatment of diabetic ketoacidosis in children,2013,"Leslie Dervan, Andrew Poliakov, Seth D Friedman, Dennis Shaw, Catherine Pihoker, Joan S Roberts, Todd Richards, Kenneth Marro, Monica S Vavilala"
Changes in the brain during long-term follow-up after liver transplantation,2012,"Vít Herynek, Dita Wagnerová, Irena Hejlová, Monika Dezortová, Milan Hájek"
Characteristics of intravascular large B-cell lymphoma on cerebral MR imaging,2011,"A Yamamoto, Y Kikuchi, K Homma, S Furui, T O'uchi"
Chemoradiation in anaplastic thyroid carcinomas,2012,"S R Sun, X S Sun, N Guevara, N Fakhry, P Y Marcy, S Lassalle, R J Bensadoun, I Peyrottes, A Lacout, J Santini, L Cals, J F Bosset, J Thariat, A S Garden"
Chest wall kinematics in young subjects with Pectus excavatum,2011,"I Romagnoli, G Scano, C Coli, F Gigliotti, B Binazzi, G Innocenti Bruni, A Messineo, R Lo Piccolo"
Childhood obesity: a ticking time bomb for cardiovascular disease?,2011,"J Logue, N Sattar"
Chitosan-based mucoadhesive films containing 5-aminolevulinic acid for buccal cancer's treatment,2014,"Irina Dos Santos Miranda Costa, Renata Pereira Abranches, Maria Teresa Junqueira Garcia, Maria Bernadete Riemma Pierre"
Chitotriosidase - a putative biomarker for sporadic amyotrophic lateral sclerosis,2013,"Poojashree Mishra, Hindalahalli Chandregowda Harsha, Anu Mary Varghese, Phalguni Anand Alladi, Atchayaram Nalini, Srinivas Mm Bharath, Aparna Sharma, Trichur R Raju, Talakad N Sathyaprabha, Kalyan Vijayalakshmi"
Chloride Channels - New Targets for the Prevention of Stroke,2014,"Guan Guan, Y-H Du"
Chronic periodontitis and its possible association with oral squamous cell carcinoma - a retrospective case control study,2013,"Veronika Weyer, Evangelia Armouti, Abdulmonem Alshihri, Bilal Al-Nawas, Peer Kämmerer, Maximilian Moergel, Adrian Kasaj"
Ciclesonide versus other inhaled corticosteroids for chronic asthma in children,2013,"Rob J P M Scholten, Sharon Kramer, Nicole Boluyt, Bart L Rottier"
Circadian molecular clocks and cancer,2013,"Fergal C Kelleher, Aparna Rao, Anne Maguire"
Circulating and renal vein levels of microRNAs in patients with renal artery stenosis,2014,"Moo Yong Park, Sandra M Herrmann, Ahmed Saad, Robert Jay Widmer, Hui Tang, Xiang-Yang Zhu, Amir Lerman, Stephen C Textor, Lilach O Lerman"
Cladribine interferes with IL-1β synaptic effects in experimental multiple sclerosis,2013,"Georgia Mandolesi, Antonietta Gentile, Silvia Rossi, Valeria Studer, Caterina Motta, Diego Fresegna, Andrea Paolillo, Nabila Haji, Helena Sepman, Giuseppe Matarese, Diego Centonze, Alessandra Musella"
Classification of metabolic syndrome according to lipid alterations: analysis from the Mexican National Health and Nutrition Survey 2006,2014,"Belem Trejo-Valdivia, Luz M Sanchez-Romero, Andrea Pedroza-Tobias, Simon Barquera"
Climate change and consequences in the Arctic: perception of climate change by the Nenets people of Vaigach Island,2011,"Galina V Mikhailova, Alexander N Davydov"
